Star spectrum at 1 AU. Created using PrepareStellarSpectrum() 
      WAVELENGTH        IRRADIANCE
          (m)               (W/m3)
*BEGIN_DATA
      3.8573000e-07      1.0454760e+04
      3.9537556e-07      1.1990750e+04
      4.0468586e-07      1.3316779e+04
      4.1436501e-07      9.2754377e+03
      4.2349368e-07      7.8775671e+03
      4.3234671e-07      9.8492957e+03
      4.3959319e-07      1.3113925e+04
      4.4839223e-07      1.6081636e+04
      4.5732751e-07      3.1706367e+04
      4.6379818e-07      2.8807691e+04
      4.7145159e-07      3.0385139e+04
      4.7966984e-07      3.3213176e+04
      4.8638541e-07      2.9568323e+04
      4.9228496e-07      4.6225143e+04
      4.9842332e-07      5.4988130e+04
      5.0546021e-07      3.8294822e+04
      5.1466258e-07      5.8999111e+04
      5.2320293e-07      4.8244131e+04
      5.2916284e-07      6.6321631e+04
      5.3482153e-07      8.3885113e+04
      5.4037605e-07      9.4090384e+04
      5.4605737e-07      9.5829182e+04
      5.5226731e-07      3.9084974e+04
      5.5933019e-07      3.1473597e+04
      5.6568673e-07      5.7587840e+04
      5.6871849e-07      4.3576147e+04
      5.6921250e-07      2.9850756e+04
      5.6929250e-07      3.1560564e+04
      5.6937250e-07      3.1437433e+04
      5.6945250e-07      2.9233907e+04
      5.6953250e-07      2.6680561e+04
      5.6961250e-07      2.8029722e+04
      5.6969250e-07      2.5716211e+04
      5.6977250e-07      2.6580437e+04
      5.6985250e-07      2.7667555e+04
      5.6993250e-07      2.8107495e+04
      5.7001250e-07      2.8808610e+04
      5.7009250e-07      3.0189333e+04
      5.7017250e-07      2.9267347e+04
      5.7025250e-07      3.2915692e+04
      5.7033250e-07      3.2890605e+04
      5.7041250e-07      2.8331623e+04
      5.7049250e-07      3.5074873e+04
      5.7057250e-07      2.7389720e+04
      5.7065250e-07      3.1428399e+04
      5.7073250e-07      3.6291187e+04
      5.7081250e-07      3.7523905e+04
      5.7089250e-07      3.8896760e+04
      5.7097250e-07      3.2441528e+04
      5.7105250e-07      3.8079441e+04
      5.7113250e-07      3.5881774e+04
      5.7121250e-07      3.9236397e+04
      5.7129250e-07      3.7621893e+04
      5.7137250e-07      3.5980201e+04
      5.7145250e-07      3.7556676e+04
      5.7153250e-07      3.9453737e+04
      5.7161250e-07      3.8906791e+04
      5.7169250e-07      4.3080224e+04
      5.7177250e-07      4.0240027e+04
      5.7185250e-07      4.2838691e+04
      5.7193250e-07      4.4409661e+04
      5.7201250e-07      3.0691641e+04
      5.7209250e-07      2.9382770e+04
      5.7217250e-07      3.4471276e+04
      5.7225250e-07      3.0550339e+04
      5.7233250e-07      3.2239404e+04
      5.7241250e-07      3.2464259e+04
      5.7249250e-07      2.7802669e+04
      5.7257250e-07      2.8054041e+04
      5.7265250e-07      2.8475435e+04
      5.7273250e-07      2.9349716e+04
      5.7281250e-07      2.8195190e+04
      5.7289250e-07      3.0814494e+04
      5.7297250e-07      2.8919745e+04
      5.7305250e-07      3.0185587e+04
      5.7313250e-07      2.8428230e+04
      5.7321250e-07      3.4459365e+04
      5.7329250e-07      3.3571383e+04
      5.7337250e-07      3.0786795e+04
      5.7345250e-07      3.5009931e+04
      5.7353250e-07      3.2284690e+04
      5.7361250e-07      3.6421453e+04
      5.7369250e-07      3.4522560e+04
      5.7377250e-07      3.7293046e+04
      5.7385250e-07      3.3267858e+04
      5.7393250e-07      2.1325823e+04
      5.7401250e-07      2.6094842e+04
      5.7409250e-07      3.0681214e+04
      5.7417250e-07      3.2854448e+04
      5.7425250e-07      2.9475625e+04
      5.7433250e-07      3.1794856e+04
      5.7441250e-07      3.5014004e+04
      5.7449250e-07      3.3126424e+04
      5.7457250e-07      2.6811984e+04
      5.7465250e-07      3.3660112e+04
      5.7473250e-07      3.0680225e+04
      5.7481250e-07      2.8462800e+04
      5.7489250e-07      3.6696511e+04
      5.7497250e-07      3.2559122e+04
      5.7505250e-07      3.6124323e+04
      5.7513250e-07      2.7020947e+04
      5.7521250e-07      3.3353078e+04
      5.7529250e-07      3.4394143e+04
      5.7537250e-07      3.4932103e+04
      5.7545250e-07      3.6542837e+04
      5.7553250e-07      3.5678829e+04
      5.7561250e-07      3.4996166e+04
      5.7569250e-07      3.7876118e+04
      5.7577250e-07      3.5254440e+04
      5.7585250e-07      3.7759919e+04
      5.7593250e-07      3.1975011e+04
      5.7601250e-07      3.8438003e+04
      5.7609250e-07      3.3187152e+04
      5.7617250e-07      2.2734155e+04
      5.7625250e-07      3.1014042e+04
      5.7633250e-07      3.3207520e+04
      5.7641250e-07      2.7003177e+04
      5.7649250e-07      2.9930677e+04
      5.7657250e-07      2.6307937e+04
      5.7665250e-07      2.9793204e+04
      5.7673250e-07      3.3653598e+04
      5.7681250e-07      2.8504207e+04
      5.7689250e-07      3.2512926e+04
      5.7697250e-07      3.1963191e+04
      5.7705250e-07      3.1994161e+04
